.log_to_monitor,1,1,0
log_to_monitor,2,1,-1
monitor_vprintf,3,1,-2
vfprintf,2,3,1
primary,15,13,-2
key-,8,1,-7
gtk2,1,1,0
accel,3,3,0
console,12,5,-7
gtk_check_version,5,1,-4
data_size,7,5,-2
tcg_gen_neg_tl,2,1,-1
tcg_gen_shli_tl,5,5,0
tcg_cond_lt,4,3,-1
machine_iommu,1,1,0
current_machine,3,3,0
r_ss,12,7,-5
cpu_x86_load_seg_cache,5,3,-2
inode,4,3,-1
1.1,11,9,-2
trbs,2,2,0
gather,3,2,-1
shall,33,18,-15
scatter,1,1,0
cpu_ldub_data,3,3,0
stl_raw,1,2,1
stq_raw,2,2,0
u.ll.upper,1,1,0
ldq_raw,2,3,1
cpu_stb_data,3,3,0
cpu_ldl_data,1,4,3
cpu_stq_data,3,2,-1
ldl_raw,2,3,1
cpu_stw_data,1,2,1
stw_raw,2,2,0
cpu_lduw_data,2,2,0
u.ll.lower,1,1,0
cpu_ldq_data,2,2,0
cpu_stl_data,1,4,3
region.size,1,1,0
bar-,2,2,0
_max,1,1,0
uint,4,3,-1
tcg_gen_add_tl,4,2,-2
tcg_gen_sub_tl,1,3,2
av,3,2,-1
tcg_gen_setcondi_tl,1,5,4
sextract64,6,3,-3
con,8,8,0
cputricorestate,1,3,2
sv,3,3,0
1000000000ll,4,1,-3
ts.tv_sec,3,1,-2
seconds,23,17,-6
turn,12,6,-6
-kernel,5,5,0
aio_context,32,12,-20
done_generating,5,1,-4
reply_queue_head,1,1,0
bitmap_zero,8,1,-7
frames,7,5,-2
pcid,1,2,1
frame,25,24,-1
declare_bitmap,10,5,-5
frame_size,4,4,0
absolutely,2,3,1
megasascmd,1,1,0
megasasstate,1,2,1
ever,8,7,-1
pa,6,4,-2
find_next_zero_bit,3,1,-2
pa_size,4,2,-2
pci_dma_unmap,1,1,0
megasas_max_frames,1,1,0
megasas_qf_new,1,1,0
lazy,3,4,1
test_dir/t.qcow2,8,11,3
refcounts,5,9,4
slirp-,10,2,-8
udb,1,1,0
so_lport,2,1,-1
delay_ns,4,4,0
vring_push,1,1,0
unmapped,1,2,1
virtioblockreq,2,1,-1
virtio_blk_id_bytes,1,1,0
g_slice_new,3,2,-1
multireqbuffer,1,1,0
g_slice_free,2,3,1
qemu_put_buffer,7,9,2
elem.out_addr,5,1,-4
elem.in_addr,5,1,-4
virtqueue_push,2,3,1
in_iov,3,1,-2
vblk,1,1,0
mrb,1,1,0
dcl,2,8,6
bitmap_set,12,10,-2
force_update,1,3,2
visible,12,8,-4
surface_width,3,6,3
bitmap_clear,2,3,1
y++,3,4,1
displaychangelistener,2,7,5
vd,9,3,-6
vnc_dirty_pixels_per_bit,1,2,1
client_width,4,2,-2
displaysurface,6,8,2
round_up,10,12,2
surface_height,5,6,1
client_height,3,2,-1
vncdisplay,9,5,-4
vnc_dpy_update,1,1,0
block_op_type_resize,2,1,-1
bdrv_op_is_blocked,11,3,-8
qerr_device_in_use,6,4,-2
2.1,20,9,-11
qapi-event.h,1,3,2
panic,4,9,5
1.5,3,2,-1
pci_word_test_and_clear_mask,2,2,0
sec_bus,2,1,-1
pci_for_each_device,1,1,0
pci_bridge,2,2,0
sltsta,1,1,0
pci_exp_sltsta,1,1,0
detach,7,3,-4
pcie_cap_slot_event,1,1,0
indicator,6,1,-5
target_set.sig,1,1,0
oldmask,1,2,1
_unused,1,1,0
frame_addr,5,5,0
sigsegv,6,3,-3
unlock_user_struct,6,6,0
badframe,1,5,4
rtas_type_msix,2,1,-1
rtas_type_msi,2,3,1
max_irqs,3,2,-1
msi_nr_vectors_allocated,1,2,1
req_num,2,2,0
ndev,4,2,-2
msix_entries_nr,2,3,1
pdev,36,17,-19
ret_intr_type,2,3,1
fscr_ic_tar,1,1,0
facility_sprn,1,1,0
spr_fscr,2,1,-1
kvm_reg_ppc_fscr,1,1,0
fscr_tar,1,1,0
gen_update_current_nip,2,1,-1
aiocb_write_udata,1,1,0
inode.vdi_id,1,1,0
aio_req,1,2,1
aiocb_type,3,1,-2
add_aio_request,1,1,0
alloc_aio_req,1,1,0
set-,1,3,2
give_sigsegv,2,3,1
adlib,3,1,-2
portio,1,2,1
isa-,2,3,1
prep,5,2,-3
leak,6,18,12
isabus-,1,2,1
pci_address_space_io,6,1,-5
leaking,3,4,1
defaults,22,7,-15
opc2,8,4,-4
kinds,3,3,0
0x22,7,3,-4
0x12,18,9,-9
0x21,6,8,2
trapping,3,1,-2
passes,9,2,-7
crm,4,2,-2
0x16,12,6,-6
op1,9,10,1
slightly,5,2,-3
op2,4,9,5
rt,17,13,-4
op0,3,2,-1
syn_uncategorized,2,1,-1
ec_dataabort,1,1,0
arm_el_ec_shift,2,1,-1
whereas,5,5,0
opc1,4,3,-1
isread,4,1,-3
0x13,13,6,-7
0x25,6,3,-3
ec,1,1,0
il,3,1,-2
arm_el_il,2,1,-1
trapped,3,1,-2
crn,3,1,-2
ec_advsimdfpaccesstrap,1,1,0
cv,1,1,0
rt2,4,1,-3
hsr,1,1,0
aarch32,8,3,-5
is_thumb,1,1,0
powers,1,1,0
logical_sector_size,2,1,-1
sectors_per_block,1,1,0
overwrite,11,11,0
flight,9,4,-5
suspended,9,2,-7
1k,4,4,0
cow_read,1,1,0
wait_break,1,1,0
resuming,3,2,-1
512m,2,2,0
1g,3,3,0
requiring,2,2,0
soon,16,15,-1
finally,9,5,-4
0k,1,2,1
leading,5,4,-1
compat=0.10,1,3,2
65536/65536,9,9,0
enforces,3,1,-2
cow,12,11,-1
'discard,1,2,1
idr_ep_shift,1,1,0
ivpr_activity_mask,1,1,0
idr_ep_mask,1,1,0
qcow2_discard_other,1,2,1
refcount_block,3,3,0
impossible,8,3,-5
qcow2_discard_always,1,2,1
act.sa_flags,3,3,0
epid,1,1,0
.len,14,9,-5
.from,3,1,-2
nbd_cmd_write,3,3,0
request.type,2,3,1
request.from,2,5,3
nbd_cmd_disc,2,3,1
nbd_request,2,3,1
nbd_cmd_read,3,1,-2
request.len,3,5,2
kvm_put_full_state,3,2,-1
tsc,4,1,-3
tsc_adjust,3,1,-2
msr_ia32_tsc,2,1,-1
vfio_pci_load_rom,1,1,0
address_space_memory,19,9,-10
memory_listener_unregister,3,3,0
type1,3,1,-2
.parent,39,12,-27
log_guest_error,23,15,-8
switches,4,2,-2
u\n,10,4,-6
.instance_init,33,6,-27
integrator,1,1,0
sysbus_create_simple,1,3,2
boards,4,2,-2
sd,11,3,-8
typeinfo,41,13,-28
type_init,28,5,-23
stub,4,6,2
alex,2,1,-1
type_sys_bus_device,7,4,-3
alpha,8,2,-6
unassigned_mem_read,1,2,1
bennée,1,1,0
type_register_static,37,8,-29
hw/sysbus.h,12,5,-7
timer_del,19,6,-13
maintain,6,6,0
buggy,7,5,-2
timer_mod_anticipate,1,1,0
deadline,5,3,-2
vm_clock_warp_start,4,2,-2
ahead,10,6,-4
icount_warp_timer,2,1,-1
timer_mod,19,3,-16
prior,16,10,-6
nanoseconds,6,6,0
qtailq_head,14,3,-11
mount,5,4,-1
parse_cmdline,1,1,0
parsed,12,2,-10
nb_args,2,3,1
nb_args++,1,1,0
approximate,1,1,0
pnb_args,1,1,0
max_args,2,2,0
qapi_out,1,1,0
.bdrv_has_zero_init,2,3,1
hdev_has_zero_init,1,1,0
seek_stat,5,2,-3
ide_set_irq,6,1,-5
lba48,1,2,1
ready_stat,5,3,-2
set_guest_notifiers,2,4,2
has_vhostfd,2,1,-1
tap-,2,4,2
has_vhostfds,2,2,0
has_vnet_hdr,5,2,-3
queues=,1,2,1
runstate_check,6,12,6
run_state_debug,2,4,2
umask,2,1,-1
eexist,2,5,3
o_noctty,1,2,1
stdio.h,21,6,-15
forms,1,1,0
fh,12,6,-6
o_append,1,1,0
ab,2,3,1
succeeds,3,7,4
o_excl,1,3,2
sys/stat.h,2,4,2
exclusive,7,5,-2
w+,1,1,0
wants,11,7,-4
qemu_set_cloexec,3,3,0
practice,7,7,0
associate,5,1,-4
stdio,10,10,0
rb,15,14,-1
cpu_cc_dst,2,3,1
i-cache-line-size,1,1,0
i-cache-size,1,1,0
icache-block-size,1,1,0
cpu\n,2,2,0
icache_line_size,6,1,-5
dcache,5,1,-4
dcache-block-size,1,1,0
0x8000,16,11,-5
dcache_line_size,6,2,-4
i-cache-block-size,1,1,0
kvmppc_read_int_cpu_dt,2,1,-1
l1_icache_size,3,1,-2
icache,7,1,-6
d-cache-block-size,1,1,0
d-cache-line-size,1,1,0
d-cache-size,1,1,0
fdt_property_cell,7,2,-5
l1_dcache_size,3,1,-2
bdrv_pwrite_sync,3,13,10
addend,8,6,-2
l1_size2,4,6,2
l1_table,6,18,12
format=,6,5,-1
blockdriver,22,9,-13
sopt,3,2,-1
bdrv_find_format,9,7,-2
srcpath,1,1,0
errx,1,3,2
filter_features_for_kvm,3,1,-2
config_kvm,21,8,-13
dinfo-,19,10,-9
serial,30,8,-22
loading,17,3,-14
gerr,3,2,-1
glib/gstdio.h,1,2,1
qemu-ga,5,7,2
scenario,2,2,0
restarting,1,1,0
persistent,8,8,0
okay,12,4,-8
accessing,12,6,-6
managed,8,6,-2
g_error_free,2,2,0
g_critical,1,2,1
slog,1,3,2
gerror,2,2,0
ga_state,3,1,-2
keyfile,1,1,0
gerr-,2,2,0
pstate,7,6,-1
fsfreeze,2,2,0
g_key_file_load_from_file,1,1,0
ga_is_frozen,2,1,-1
agent,6,3,-3
blacklist,2,3,1
gastate,2,1,-1
guest-file-open,1,2,1
qemu/bswap.h,2,2,0
fileno,2,3,1
st,14,9,-5
till,2,2,0
gsize,2,5,3
do_break,1,1,0
active_tc.pc,7,4,-3
0xfc000000,1,1,0
get_user_ual,1,3,2
'code,1,1,0
target_siginfo_t,4,3,-1
immediate,11,9,-2
trap_instr,1,1,0
assembly,2,2,0
versions,32,23,-9
codes,13,4,-9
iff_multi_queue,1,1,0
0x0002,8,4,-4
vnet_hdr,2,4,2
0x2000,12,7,-5
tungetfeatures,1,1,0
0x0100,8,5,-3
ifr.ifr_flags,1,1,0
~0x0ull,1,3,2
log_size,3,4,1
vhost_dev,6,8,2
vhost_log_page,1,2,1
page_addr,6,3,-3
memory_region_set_dirty,7,1,-6
range_get_last,3,3,0
vhost_log_chunk,1,2,1
visit_type_bool,6,3,-3
visit_type_enumone,1,2,1
visit_type_int,12,4,-8
visit_type_number,3,2,-1
strictly,11,2,-9
n_irq,8,1,-7
irq_get_next,2,1,-1
irq_src_t,1,1,0
max_irq,3,1,-2
opp-,10,3,-7
qemufile,35,25,-10
n_cpu,3,1,-2
raised,7,7,0
openpic_irq_raise,1,1,0
max_cpu,1,3,2
irqsource,1,1,0
irq_resetbit,1,1,0
irq_testbit,1,1,0
servicing,3,3,0
irq_setbit,1,1,0
opp,6,2,-4
irq_check,1,1,0
xtensa_option_debug,2,3,1
xtensa_option_interrupt,1,3,2
wsr,3,2,-1
opt,27,9,-18
xtensa_option_processor_id,1,3,2
sregnames,1,3,2
.access,23,3,-20
debugcause,2,2,0
rsr,3,4,1
acc,1,2,1
intclear,1,2,1
spice-server,2,1,-1
tracks,8,4,-4
ehciqueue,1,4,3
qh.token,3,2,-1
q-,24,15,-9
qtd_token_halt,1,3,2
top_bs,2,1,-1
bdrv_find_base,1,1,0
base_bs,5,2,-3
top-,2,2,0
qerr_base_not_found,2,1,-1
244,2,2,0
xtensa_option_misc_sr,1,1,0
xchal_option,2,4,2
misc,10,3,-7
async,19,17,-2
seem,6,7,1
82,4,1,-3
set_field,2,4,2
est_horizontalqh,1,1,0
ehci_fill_queue,1,1,0
usb_ret_procerr,2,2,0
ehci_set_state,2,4,2
4.10.3,1,1,0
qh.epcap,1,1,0
mult,1,4,3
tcg_opf_bb_end,1,1,0
nb_oargs,4,1,-3
nb_globals,3,2,-1
temps,10,2,-8
reset_temp,3,1,-2
nb_temps,4,2,-2
tcg_temp_info,1,1,0
host_mb,1,1,0
is_x86_64,1,1,0
check_define,7,1,-6
uname,13,4,-9
ask,11,3,-8
sunos,1,1,0
targetos='haiku',1,1,0
usual,1,5,4
detection,2,2,0
__haiku__,1,1,0
non-standard,1,3,2
cpu=,5,3,-2
__sun__,6,1,-5
sysctl,2,1,-1
box,1,2,1
esac,18,9,-9
targetos,2,2,0
targetos='mingw32',1,1,0
__linux__,29,8,-21
targetos='openbsd',1,1,0
-m,22,11,-11
cpu=x86_64,1,1,0
is_x86_64=,1,1,0
targetos=,2,1,-1
-k,4,3,-1
hw.optional.x86_64,1,1,0
says,8,8,0
__openbsd__,3,3,0
mirrors,1,1,0
kvm_ppc_smmu_info,1,1,0
assumptions,4,2,-2
kvm_get_smmu_info,1,1,0
ordinary,2,1,-1
hit,9,4,-5
fs.f_type,3,1,-2
kvm_ppc_one_seg_page_size,1,1,0
mem_path,6,3,-3
powerpc_mmu_1tseg,3,2,-1
implements,12,5,-7
powerpc_mmu_2_06,4,3,-1
fs.f_bsize,1,1,0
slb_vsid_l,1,2,1
getrampagesize,1,2,1
kvm_ppc_page_sizes_max_sz,1,1,0
2.06,3,5,2
kvm_ppc_1t_segments,1,1,0
hugetlbfs_magic,3,1,-2
degraded,1,3,2
0x958458f6,1,1,0
characteritics,1,1,0
fit,18,18,0
grows,1,3,2
1t,3,3,0
newer,13,4,-9
processor,23,4,-19
powerpc_mmu_2_06d,3,1,-2
powerpc_mmu_64,3,3,0
hpte,4,5,1
rampagesize,1,2,1
kvm_cap_ppc_get_pvinfo,5,1,-4
hugepage,1,1,0
smmu_info.flags,1,2,1
mean,13,4,-9
sys/vfs.h,3,1,-2
additionally,3,1,-2
restrictions,3,2,-1
0x00000003,3,5,2
error.h,2,2,0
qemu_init_vcpu,2,4,2
req.io_canceled,4,2,-2
scsi_req_ref,1,2,1
.active,2,4,2
guest_slots,1,4,3
ulong_max,3,4,1
999999,1,1,0
uint_max,5,7,2
rtl8139state,1,2,1
addr=0x,4,1,-3
val=0x,2,1,-1
reading\n,1,1,0
helpers,22,5,-17
-1ul,4,5,1
lit,2,1,-1
th,1,5,4
tcg_const_i64,14,4,-10
cpualphastate,6,6,0
tmp1,4,2,-2
addlv,1,2,1
gen_helper_,1,2,1
tmp2,9,8,-1
islit,4,1,-3
-1ull,11,7,-4
hc,4,4,0
put_dwords,1,2,1
ed-,1,1,0
pad,10,7,-3
hcd,2,2,0
pte_addr,5,1,-4
a20_mask,3,1,-2
pml4e,2,2,0
pde_addr,3,1,-2
pdpe,3,2,-1
pg_hi_user_mask,1,1,0
pg_nx_mask,6,3,-3
0x1ff,7,2,-5
pde,10,3,-7
0x800,12,3,-9
elf_machine,5,4,-1
s390,13,8,-5
wont,1,3,2
bios_size,7,3,-4
qemu_get_ram_ptr,8,6,-2
load_image,3,1,-2
image\n,4,5,1
rom_ptr,1,2,1
kern_parm_area,1,2,1
load_elf,2,4,2
loopback_addr,2,2,0
addr.sin_addr,1,1,0
so_reuseaddr,2,3,1
addrlen,9,5,-4
af_inet,5,3,-2
xxxxx,2,2,0
sol_socket,3,6,3
setsockopt,4,5,1
getuid,2,1,-1
libs_tools,3,2,-1
privileges,2,6,4
gid,8,6,-2
geteuid,3,2,-1
libs_tools=,3,2,-1
getgid,1,1,0
preserving,1,2,1
disable-cap-ng,1,2,1
suid,2,1,-1
uid,15,5,-10
stack,34,15,-19
qiv-,6,3,-3
qlist_entry_obj,7,2,-5
qtype_qlist,13,4,-9
.entry,3,1,-2
nb_stack,5,1,-4
owner,18,7,-11
.co,6,3,-3
deadlock,3,5,2
reentrant,1,1,0
iov.iov_base,8,9,1
iov.iov_len,8,9,1
bdrv_co_writev,5,3,-2
n_end,4,4,0
bdrv_co_readv,4,4,0
bdrv_write,9,11,2
n_start,4,5,1
tracking,8,4,-4
start_sect,3,2,-1
.bdrv_co_readv,3,1,-2
lead,3,2,-1
copy-on-read,8,3,-5
bdrv_read,11,4,-7
sval,1,3,2
strtosz,1,2,1
efd_nonblock,1,1,0
efd_cloexec,4,1,-3
qtailq_foreach_safe,9,9,0
dirname,3,3,0
ms-dos,1,1,0
strstr,8,4,-4
32mb,1,2,1
fat16,1,1,0
chs,4,1,-3
floppy,9,4,-5
secs,23,3,-20
qsimpleq_remove_head,2,4,2
qsimpleq_head,2,4,2
ptr++,3,1,-2
qemu-queue.h,1,1,0
comments,6,2,-4
config_qemu_confdir,1,1,0
win,5,1,-4
qsimpleq_first,2,5,3
iface,3,2,-1
qsimpleq_insert_tail,4,3,-1
fgets,1,2,1
qsimpleq_entry,2,4,2
file\n,4,3,-1
'\t,1,2,1
qsimpleq_init,2,2,0
tramp-,2,1,-1
spice_interface_qxl_minor,1,2,1
max_hcall_opcode,1,2,1
usb_generic_handle_packet,2,1,-1
setup_len,2,4,2
data_buf,1,4,3
usb_ret_stall,2,3,1
fail_unless,13,2,-11
ei_data,2,1,-1
e_ident,2,2,0
pg,4,2,-2
4m,2,2,0
c\n,5,1,-4
2m,2,1,-1
pg_pse_mask,2,1,-1
-1ll,1,4,3
hf_lma_mask,3,3,0
39,6,1,-5
cr4_pae_mask,2,2,0
47,7,2,-5
cr0_pg_mask,5,2,-3
'-,17,5,-12
disabled\n,7,1,-6
pae,2,1,-1
target_fmt_plx,18,12,-6
~0x1f,4,1,-3
pg_present_mask,3,1,-2
sp,15,5,-10
cpu_to_be16wu,2,2,0
cad,1,2,1
0x7fff,6,6,0
.wmask,1,2,1
vhost_virtqueue_init,1,1,0
bdrv_delete,8,10,2
occured,6,4,-2
occurred,21,10,-11
image.\n,2,2,0
bdrv_check,4,2,-2
result.check_errors,3,2,-1
it.\n,1,1,0
result.leaks,1,1,0
missed,4,2,-2
leaks,6,13,7
consistency,19,6,-13
data.\n,1,1,0
check_errors,4,1,-3
bdrvcheckresult,10,8,-2
result.corruptions,2,2,0
check.\n,2,1,-1
cmd++,3,1,-2
mon_cmds,2,1,-1
compare_cmd,6,1,-5
remember,11,4,-7
err_input,3,1,-2
alarm_timer-,3,1,-2
getrlimit,2,2,0
guest_stack_size,1,1,0
unlimited,4,2,-2
little,4,5,1
besides,5,2,-3
sys/resource.h,1,3,2
rlimit_stack,1,1,0
qemu_fseek,1,4,3
seek_cur,3,3,0
pci_bridge_get_limit,1,1,0
limit=,1,1,0
pci_base_address_space_memory,4,2,-2
pci_config_get_memory_base,2,1,-1
unplug,13,8,-5
.qdev.name,5,3,-2
isadeviceinfo,1,1,0
pci-hotplug.o,1,1,0
vm_clock,27,12,-15
qemu_device_opts,1,1,0
qemu_opt_set,11,5,-6
.init,21,7,-14
intel,24,6,-18
watchdog,5,6,1
qemu-option.h,4,1,-3
qemu_new_timer,11,6,-5
machine\n,2,1,-1
.config_write,1,1,0
pcideviceinfo,2,2,0
obj-i386-y,1,1,0
qemu-config.h,3,1,-2
device_init,3,4,1
.qdev.size,6,4,-2
isa_qdev_register,1,1,0
obj-y,15,4,-11
indirectly,1,5,4
desc-,15,1,-14
qemu-devel,3,2,-1
keycode,7,2,-5
keycodes,4,4,0
name\n,2,1,-1
xfree86,1,1,0
evdev,1,1,0
drive_add,2,3,1
drive_init,3,4,1
qemumachine,9,2,-7
vnc_write,2,5,3
row,2,7,5
ds_get_width,3,4,1
vnc_set_bits,1,1,0
x++,3,2,-1
last_fg,1,2,1
size_changed,1,2,1
ds_get_height,3,3,0
surface,16,21,5
pixel,3,1,-2
cpuid_ext2_rdtscp,1,3,2
cpuid_ext_sse3,3,3,0
cpuid_ext3_lahf_lm,2,2,0
cpuid_vme,3,3,0
.ext_features,3,1,-2
cpuid_ext3_extapic,1,1,0
cpuid_pse36,4,3,-1
cpuid_ext_popcnt,2,3,1
cpuid_mca,4,3,-1
cpuid_ext3_cr8leg,2,1,-1
.features,4,2,-2
.stepping,3,2,-1
0x8000001a,1,1,0
cpuid_mtrr,6,3,-3
cpuid_ext_monitor,3,2,-1
cpuid_vendor_amd_3,2,1,-1
.ext2_features,3,1,-2
cpuid_vendor_amd_1,2,1,-1
cpuid_clflush,4,3,-1
cpuid_ext_cx16,2,3,1
cpuid_ext2_lm,3,3,0
cpuid_ext2_3dnow,3,3,0
.family,5,2,-3
.xlevel,3,2,-1
tm,12,4,-8
cpuid_ext3_svm,2,1,-1
.level,4,3,-1
cpuid_ext2_syscall,2,3,1
cpuid_ht,2,2,0
cpuid_ext2_nx,3,3,0
cpuid_ext3_abm,2,2,0
.model_id,3,2,-1
cpuid_ext2_3dnowext,2,2,0
.ext3_features,2,1,-1
cpuid_ext3_cmp_leg,1,1,0
.model,9,4,-5
ppro_features,3,1,-2
cpuid_ext3_sse4a,1,1,0
cpuid_vendor_amd_2,2,1,-1
phenom,2,1,-1
amd,15,3,-12
0x0183f3ff,2,1,-1
qemu_get_clock,17,7,-10
qemu_mod_timer,22,11,-11
hz,2,1,-1
rt_clock,25,6,-19
qemutimer,32,11,-21
menelaus_rtc_hz,1,1,0
rtc.next,2,1,-1
rtc.hz_tm,1,1,0
prefix_repnz,2,1,-1
0x8000000000000000,3,2,-1
be64_to_cpu,12,9,-3
bs_none,2,2,0
ctx.bstate,2,1,-1
opc_max_size,2,2,0
spare,1,3,2
gen_opc_end,1,1,0
fd_sector_len,1,3,2
0x7fffffffffffffffull,2,3,1
assuming,7,6,-1
0x07ffffffffffffffull,1,2,1
fpu-,2,2,0
vram_ptr,2,5,3
cpu_list_lock,2,3,1
mhd-,2,1,-1
rzm,1,1,0
assign_info-,1,1,0
assign_addr,1,1,0
unassign_addr,1,1,0
feat_8000_0001_ecx,6,1,-5
cpuid_pse,2,2,0
cpuid_sse,2,4,2
cpuid_7_0_ebx_erms,1,1,0
.vendor,1,1,0
cpuid_ext_sse42,1,2,1
cpuid_ext_sse41,1,2,1
0x80000008,7,1,-6
cpuid_6_eax_arat,1,1,0
cpuid_sse2,1,3,2
feat_7_0_ebx,8,1,-7
cpuid_ext_x2apic,1,3,2
cpuid_tsc,1,2,1
cpuid_ext_xsave,1,2,1
0xd,12,4,-8
feat_1_edx,7,1,-6
feat_8000_0001_edx,6,1,-5
cpuid_mce,2,2,0
cpuid_cmov,1,3,2
cpuid_ext_movbe,1,2,1
feat_6_eax,1,1,0
nehalem,3,1,-2
cpuid_7_0_ebx_bmi2,1,1,0
cpuid_ext_tsc_deadline_timer,2,2,0
cpuid_7_0_ebx_smep,2,1,-1
cpuid_fp87,2,2,0
cpuid_apic,1,2,1
cpuid_7_0_ebx_invpcid,1,1,0
xeon,1,1,0
cpuid_cx8,1,2,1
cpuid_pat,1,2,1
westmere,1,1,0
cpuid_msr,1,2,1
cpuid_7_0_ebx_avx2,1,1,0
sandy,1,1,0
cpuid_pge,1,2,1
cpuid_de,2,2,0
9xx,1,1,0
e312xx,1,1,0
feat_1_ecx,5,2,-3
cpuid_fxsr,1,2,1
i7,3,1,-2
vmstate_uint64,13,2,-11
caps,7,8,1
spapr_caps,1,2,1
cap-,3,3,0
overridden,4,1,-3
.pre_load,4,3,-1
caps.mask,1,2,1
iscsi_co_init_iscsitask,3,1,-2
itask,4,2,-2
qemu_add_data_dir,1,1,0
dirs,2,4,2
v7m,14,3,-11
arm_feature_m,9,6,-3
.readfn,3,1,-2
arm_env_get_cpu,9,2,-7
id_pfr1,1,1,0
.resetvalue,14,2,-12
gicv3state,1,1,0
arm_cp_const,8,1,-7
arm_cp_no_raw,5,1,-4
fill,27,10,-17
gicv3,7,1,-6
armcpu,54,10,-44
plain,12,3,-9
.writefn,11,1,-10
pl1_r,5,1,-4
arm_cp_write_ignore,1,1,0
self.vm.pause_drive,1,2,1
compressed,12,9,-3
\x00\x00\x00\x00\x00\x00\x00\x00,3,6,3
bdrv_co_flush,1,1,0
rt_offset,2,4,2
===',5,2,-3
non-null,11,9,-2
node_name,12,4,-8
bdrv_make_empty,2,2,0
submitted,4,7,3
'===,5,2,-3
hidden,6,3,-3
-enomedium,5,7,2
500,5,4,-1
time_t,7,5,-2
va_start,17,9,-8
400,1,1,0
time.h,4,2,-2
buffer_append,1,3,2
buffer_reserve,1,4,3
\r\n,1,1,0
gmtime_r,1,1,0
strftime,2,1,-1
gen_io_start,5,3,-2
gen_tb_start,3,1,-2
singlestep,9,2,-7
bp,12,4,-8
opcodes,10,2,-8
init_disas_context,1,1,0
tcg_max_insns,2,1,-1
qemu_log_in_addr_range,2,1,-1
exiting,7,4,-3
tcg/tcg.h,1,1,0
tcg_debug_assert,7,5,-2
exec/log.h,1,1,0
temporaries,3,2,-1
disas_noreturn,10,1,-9
tcg_op_buf_full,4,1,-3
consumed,4,2,-2
is_jmp,25,7,-18
stepping,16,2,-14
decide,7,1,-6
disascontextbase,21,1,-20
num_insns,6,3,-3
tcg_gen_insn_start,4,1,-3
cpu_log_tb_in_asm,4,2,-2
max_insns,12,1,-11
translating,2,1,-1
target-specific,2,2,0
cpubreakpoint,5,1,-4
disas_next,11,2,-9
num_insns++,1,1,0
tcg_check_temp_count,2,5,3
exec/gen-icount.h,1,1,0
reporting,7,7,0
qemu_log_unlock,1,1,0
cf_last_io,6,1,-5
qemu_log_lock,1,1,0
bp-,9,3,-6
qemu_loglevel_mask,6,5,-1
indicated,6,2,-4
targets,20,13,-7
disas_too_many,14,1,-13
qtailq_empty,15,12,-3
tcg_clear_temp_count,2,5,3
portions,33,14,-19
-\n,7,1,-6
gen_io_end,5,3,-2
generating,17,2,-15
translatorops,1,1,0
processing,26,7,-19
breakpoints,8,4,-4
icount,20,4,-16
debug_disas,2,2,0
pc_next,2,1,-1
gen_tb_end,1,1,0
cf_count_mask,3,1,-2
'starting,1,1,0
1073741824,1,2,1
waiting,27,17,-10
'completed,2,1,-1
ending,4,2,-2
'status,4,2,-2
nbd,12,9,-3
mode='existing,2,2,0
iotests.log,1,1,0
u'return,1,1,0
microseconds,11,8,-3
qemu_handle,3,4,1
327680,2,2,0
197120,1,1,0
_cleanup_qemu,2,4,2
mirror,7,4,-3
_send_qemu_cmd,5,6,1
timestamp,8,9,1
tls_hostname,4,2,-2
params-,10,2,-8
migrationstate,14,6,-8
migrationparameters,4,1,-3
migration_obj,1,1,0
tls_creds,4,3,-1
watch,8,1,-7
g_source_remove,10,4,-6
-0,3,1,-2
wrapper,11,5,-6
'static,1,3,2
per-vcpu,1,2,1
parent_cid,1,1,0
vmdk_read_cid,1,1,0
cur_pcid,1,1,0
-ve,2,1,-1
p_name,1,3,2
sscanf,11,6,-5
p_bs,2,1,-1
maxframes,4,1,-3
fw_cfg_find,4,3,-1
type_fw_cfg,2,2,0
object_resolve_path,3,4,1
pci_conf,26,1,-25
pci_config_set_interrupt_pin,1,1,0
openfile,1,2,1
writethrough,6,5,-1
jumps,9,1,-8
0x000,3,2,-1
masked,9,7,-2
theory,5,2,-3
chdir,2,3,1
saving,7,2,-5
offset_in_ramblock,1,1,0
used_length,4,2,-2
qapi_free_altnumstr,1,1,0
ans,1,1,0
dobj-,1,1,0
qemu/option.h,3,2,-1
dummy_platypus,1,1,0
.head,21,5,-16
qemu_opts_parse,10,5,-5
dummy_object,2,1,-1
.implied_opt_name,6,1,-5
comment,12,5,-7
type_dummy,2,1,-1
id=dev0,1,1,0
hiss,2,1,-1
dobj,2,2,0
qemuoptslist,26,8,-18
qom-type,6,1,-5
qemu_object_opts,7,1,-6
bv,4,1,-3
qemu/config-file.h,8,3,-5
qom/object_interfaces.h,8,4,-4
qemu_object_opts.head,4,1,-3
dummyobject,2,1,-1
qtailq_head_initializer,28,6,-22
corresponding,23,9,-14
runtime_opts.head,1,2,1
maintained,9,4,-5
cb,35,25,-10
sys/param.h,1,1,0
uuid,15,5,-10
tlscredsid,2,2,0
aio_bh_schedule_oneshot,3,4,1
cb_opaque,2,1,-1
vxhs,1,1,0
uri_free,1,1,0
uri_parse,2,1,-1
qapi/qmp/qstring.h,8,4,-4
qapi/qmp/qdict.h,3,4,1
ipv4,12,7,-5
